2772,"[['START', '1', '+', '\\int', '{', '-', '\\pi', '}', '\\pi', '\\frac', '{', 'd', '\\rho', '(', 'e', '{', 'i', '\\phi', '}', ')', '}', '{', '1', '-', '\\cos', '(', '\\theta', '-', '\\phi', ')', '}'], ['START', '\\frac', '{', '1', '}', '{', '\\mu', '(', '{', 'e', '{', 'i', '\\theta', '}', '}', ')', '}']]"
2787,"[['START', 'n', '-', '3', 'r'], ['START', '3', 't', '-', '2']]"
2793,"[['START', '\\lim', '{', 'j', '\\rightarrow', '\\infty', '}', '\\int', '{', 't', '1', '}', '{', 't', '0', '}', '\\int', '{', '\\Omega', '}', 'v', '{', 'k', 'j', '}', 't', '(', 'x', 's', ')', 'p', 'd', 'x', 'd', 's'], ['START', '\\int', '{', 't', '1', '}', '{', 't', '0', '}', '\\int', '{', '\\Omega', '}', 'v', 't', '(', 'x', 's', ')', 'p', 'd', 'x', 'd', 's']]"
2819,"[['START', '\\int', 'd', 'q', '\\langle', 'q', '\\widehat', '{', 'P', '}', 'q', '\\rangle'], ['START', '\\int', 'd', 'q', '\\delta', '\\left', '(', '2', 'q', '\\right', ')'], ['START', '\\frac', '{', '1', '}', '{', '2', '}']]"
2830,"[['START', '1', '-', '\\frac', '{', '\\text', '{', 't', 'r', '}', 'J', 'A', 'B', '}', '{', '2', '\\bard', 'A', '}', '\\mu'], ['START', '\\frac', '{', '\\bard', 'A', '2', '}', '{', '\\detJ', 'A', 'B', '}', '\\hat', '\\omega'], ['START', '\\frac', '{', 'J', '1', '2', '-', 'J', '2', '1', '}', '{', '2', '\\bard', 'A', '}']]"
2846,"[['START', '{', '\\left', '\\langle', '{', '\\Theta', '}', '\\right', '\\rangle', '{', '{', '\\calD', '}', '}', '}', '{', '\\hbox', '{', '\\bigastfont', '}', '}', '+', '\\frac', '{', '1', '}', '{', '3', '}', '{', '\\left', '\\langle', '\\Theta', '\\right', '\\rangle', '{', '{', '\\calD', '}', '}', '}', '2'], ['START', '-', '4', '\\piG', '{', '\\left', '\\langle', '\\varrho', '\\right', '\\rangle', '{', '{', '\\calD', '}', '}', '}', '+', '{', '{', '\\calQ', '}', '}', '{', '{', '\\calD', '}', '}', '+', '\\Lambda', '\\']]"
2847,"[['START', '\\mathrm', '{', 'R', 'e', '}', '\\Sigma', '(', '\\epsilon', 'T', '1', ')', '-', '\\mathrm', '{', 'R', 'e', '}', '\\Sigma', '(', '\\epsilon', 'T', '2', ')'], ['START', '\\int', '\\infty', '0', '\\mathrm', '{', 'd', '}', '\\omega', '\\alpha', '2', 'F', '(', '\\omega', ')']]"
2893,"[['START', '\\Psi', '(', 't', ')', '{', '=', '}', '\\frac', '{', 't', '\\Phi', '(', 't', ')', '}', '{', '\\Phi', '(', 't', ')', '}'], ['START', '\\frac', '{', '{', '\\sum', '{', 'k', '=', '0', '}', '\\infty', '}', 'k', 'w', 'k', 't', 'k', '}', '{', '{', '\\sum', '{', 'k', '=', '0', '}', '\\infty', '}', 'w', 'k', 't', 'k', '}']]"
2896,"[['START', '\\lambda', '{', '\\mathop', '{', '\\mathrm', '{', 't', 'r', '}', '}', '}', '{', '\\mathbb', '{', 'D', '}', '}', '(', '{', '\\vec', '{', 'u', '}', '}', ')', '{', '\\mathbf', '{', 'I', '}', '}', '+', '2', '\\mu', '{', '\\mathbb', '{', 'D', '}', '}', '(', '{', '\\vec', '{', 'u', '}', '}', ')', '\\lambda'], ['START', '\\alpha', '+', '\\lambda', '+', '+', '\\alpha', '-', '\\lambda', '-', '\\mu'], ['START', '\\alpha', '+', '\\mu', '+', '+', '\\alpha', '-', '\\mu', '-']]"
2914,"[['START', '\\frac', '1', '3', '+', '\\frac', '4', '3', '\\left', '{', '1', '\\over', '{', '\\sqrt', '2', '}', '}', '-', '1', '+', '\\left', '(', '2', '-', '{', '1', '\\over', '{', '\\sqrt', '2', '}', '}', '\\right', ')', '{', '{', 'E', '(', '{', '1', '\\over', '{', '\\sqrt', '2', '}', '}', ')', '}', '\\over', '{', 'K', '(', '{', '1', '\\over', '{', '\\sqrt', '2', '}', '}', ')', '}', '}', '\\right', '{', '1', '\\over', '{', '\\eta', '0', '2', '}', '}', '+', 'O', '(', '{', '1', '\\over', '{', '\\eta', '0', '4', '}', '}', ')', '\\cr', '\\cr', '\\cr'], ['START', '\\frac', '1', '3', '+', '{', '{', '0', '8', '6', '5', '2', '6', '\\ldots', '}', '\\over', '{', '\\eta', '0', '2', '}', '}', '+', 'O', '(', '{', '1', '\\over', '{', '\\eta', '0', '4', '}', '}', ')', '\\']]"
2942,"[['START', '\\frac', '{', 'x', '}', '{', '\\rho', '}', '\\omega'], ['START', '\\frac', '{', '\\varepsilon', 't', '}', '{', '\\rho', '2', '}', 'z'], ['START', '\\frac', '{', '\\sigma', '}', '{', '2', '\\sqrt', '{', '\\omega', '}', '}']]"
2964,"[['START', 'p', '{', '-', '1', '}', 'i', 'p', '+', 'i', 'p', '{', '-', '1', '}', 'i', 'p', 'i'], ['START', '4', '(', 'p', '1', 'p', '2', '-', 'p', '0', 'p', '3', ')', 'j', '+', '4', '(', 'p', '0', 'p', '2', '+', 'p', '1', 'p', '3', ')', 'k']]"
2980,"[['START', '\\intertext', '{', '}', '\\int', '{', '0', '}', '1', '{', '{', '\\calD', '}', '}', '\\underline', '{', 'u', '}', '\\Omega', '{', 'A', '1', '}', '{', '(', '5', ')', '}', '(', 'u', '1', 'u', '2', ')'], ['START', '\\int', '{', '0', '}', '1', '{', '{', '\\calD', '}', '}', '\\underline', '{', 'u', '}', '\\Omega', '{', 'A', '2', '}', '{', '(', '5', ')', '}', '(', 'u', '1', 'u', '2', ')']]"
2981,"[['START', '\\frac', '{', '1', '\\tau', '{', 'D', 'P', '}', '{', '(', '1', ')', '}', '}', '{', '1', '\\tau', '{', 'D', 'P', '}', '{', '(', '3', ')', '}', '}'], ['START', '\\frac', '{', '\\alpha', '{', 'D', 'P', '}', '{', '(', '1', ')', '}', '(', 't', 'h', ')', '}', '{', '\\alpha', '{', 'D', 'P', '}', '{', '(', '3', ')', '}', '(', 't', 'h', ')', 'T', '{', '2', '}', '}'], ['START', '\\frac', '{', '1', '7', '3', '1', '0', '{', '5', '}', '\\text', '{', 'K', '}', '{', '2', '}', '}', '{', 'T', '{', '2', '}', '}']]"
2983,"[['START', '1', '+', '\\sigma', '\\bar', '{', 'n', '}', '\\mathfrak', '{', 'b', '}', 't', '-', '\\sigma', '\\tau', '\\bar', '{', 'n', '}', '\\tilde', '{', '\\mathfrak', '{', 'b', '}', '}', 't', '\\dag', '\\tilde', '{', '\\mathfrak', '{', 'c', '}', '}', 't', '{', '{', '\\scriptscriptstyle', '+', '}', '{', '\\circ', '}', '}'], ['START', '\\tilde', '{', '\\mathfrak', '{', 'b', '}', '}', 't', '\\dag', '-', '\\sigma', '\\tau', '\\mathfrak', '{', 'b', '}', 't']]"
2999,"[['START', '\\frac', '{', 'd', '{', 'M', 'N', '}', '}', '{', 'd', '\\lambda', '{', 'M', 'N', '}', '}', '\\psi', 'n', '(', '0', ')'], ['START', '\\frac', '{', '(', 'M', 'N', ')', '}', '{', 'M', '}', '\\frac', '{', 'n', '}', '{', 'n', '-', 'M', '}', '\\frac', '{', '\\alpha', 'M', '}', '{', '(', '-', 'i', ')', '{', 'M', 'N', '}', 'N', 'M', 'n', 'M', '}', '+', 'R', 'n']]"
3001,"[['START', '\\frac', '{', 'd', '\\bar', '{', 'w', '}', '}', '{', 'd', 'w', '}'], ['STARTB', 'n', '+', '\\partial', 'w', 'h', 'n', '(', 'v', 'w', ')']]"
3013,"[['START', '\\frac', '{', '(', 'G', '*', '{', '1', '}', ')', '2', '}', '{', 'G', '*', '{', '1', 'd', '}', '}', '\\RightarrowG', '*', '{', '1', 'd', '}'], ['START', '\\frac', '{', '(', 'G', '*', '{', '1', '}', ')', '2', '}', '{', 'K', '{', 'D', '1', '}', '}']]"
3017,"[['START', '\\frac', '{', '\\hbar', 'c', '}', '{', 'n', '}', '\\mathbf', '{', 'q', '}'], ['START', '\\frac', '{', '\\hbar', 'c', '}', '{', 'n', '}', '\\sqrt', '{', 'q', 'x', '2', '+', 'q', 'y', '2', '+', 'q', 'z', '2', '}']]"
3022,"[['START', '\\frac', '{', 'd', '\\sigma', '}', '{', 'd', 'Y', '}', '\\'], ['START', '\\int', '{', '\\infty', '}', '{', 'p', '{', 'm', 'i', 'n', '}', 't', '}', 'd', 'p', '2', 't', '\\int', '{', '+', '\\infty', '}', '{', '-', '\\infty', '}', 'd', '\\Delta', 'y', '\\int', '{', '\\infty', '}', '{', '0', '}', 'd', 'q', '2', 't', '\\frac', '{', 'd', '\\sigma', '}', '{', 'd', 'Y', 'd', '\\Delta', 'y', 'd', 'q', '2', 't', 'd', 'p', '2', 't', '}']]"
3073,"[['START', '\\sum', '\\limits', '{', 'j', '\\neq', 'i', '}', '\\sum', '\\limits', '{', 'a', '=', '1', '}', '{', '\\dim', '\\fg', '}', '\\frac', '{', 'x', 'a', '{', '(', 'i', ')', '}', 'x', 'a', '{', '(', 'j', ')', '}', '}', '{', 'z', 'i', '-', 'z', 'j', '}'], ['START', '\\sum', '\\limits', '{', 'j', '\\neq', 'i', '}', '\\frac', '{', 'C', '{', 'i', 'j', '}', '-', 'C', 'i', '-', 'C', 'j', '}', '{', '2', '(', 'z', 'i', '-', 'z', 'j', ')', '}']]"
3082,"[['START', '\\lim', '{', 'N', '\\to', '\\infty', '}', '\\frac', '{', '1', '}', '{', 'N', '}', '{', 'j', '=', '1', '\\ldots', 'N', '\\theta', 'j', '\\in', 'a', 'b', '\\bmod', '1', '}'], ['START', '\\sum', '{', '\\nu', '=', '0', '}', '\\infty', '\\mu', '(', '{', '{', '\\mathcal', 'D', '}', '}', '\\nu', ')', '\\int', 'a', 'b', '\\rho', '\\nu', '(', '\\theta', ')', 'd', '\\theta']]"
3097,"[['STARTn', 'g', '-', '\\rho', '{', 'n', 'n', '}'], ['START', '\\Deltan', '{', 'g', 'n', '}', '-', '\\Deltan', '{', 'm', 'n', '}', '\\left', '(', '1', '-', '\\frac', '{', '\\gamma', '{', 'm', 'n', '}', '}', '{', '\\Gamma', 'm', '}', '\\right', ')', '\\frac', '{', '2', '\\Gamma', '}', '{', '\\Gamma', 'n', '}', 'G', '2', '\\Gamma', '2', '(', '1', '+', '\\varkappa', ')', '+', '\\Omega', '{', '\\prime', '2', '}', '{', '-', '1', '}']]"
3099,"[['STARTF', '(', '\\sum', 'j', 'p', 'j', '\\proj', '{', '\\psi', 'j', '}', '\\sum', 'j', 'p', 'j', '\\hat', '\\rho', 'j', ')', '\\n', '\\ge', '\\sum', 'j', 'p', 'j', 'F', '(', '\\proj', '{', '\\psi', 'j', '}', '\\hat', '\\rho', 'j', ')', '\\n', '\\ge', '\\sum', 'j', 'p', 'j', '\\sqrt', '{', '\\frac', '{', 'd', '+', '1', '}', '{', '2', 'd', '}', '}'], ['START', '\\sqrt', '{', '\\frac', '{', 'd', '+', '1', '}', '{', '2', 'd', '}', '}', '\\end', '{', 's', 'p', 'l', 'i', 't', '}']]"
3101,"[['START', '\\int', '\\limits', '{', '{', '\\mathbb', '{', 'T', '}', '}', '}', '\\frac', '{', 'd', 'y', '}', '{', 'a', '0', '+', 'a', '1', '\\cos', '(', '2', '\\piy', ')', '+', 'b', '1', '\\sin', '(', '2', '\\piy', ')', '}'], ['START', '\\frac', '{', '1', '}', '{', '\\sqrt', '{', 'a', '0', '2', '-', 'a', '1', '2', '-', 'b', '1', '2', '}', '}']]"
3106,"[['START', '\\int', 'R', '{', 'r', 'f', '}', '{', 'q', '\\over', '(', '1', '+', 'T', 'S', 'm', 'N', ')', '}', '{', 'd', 'r', '\\overvy', '}'], ['START', '\\epsilon', '{', '{', '\\rmflow', '}', 'f', '}', '-', '\\epsilon', '{', '{', '\\rmflow', '}', 'i', '}']]"
3112,"[['START', '\\frac', '{', 'D', '{', '0', 'i', '}', '}', '{', '\\gamma', '}', '\\mu', 'i'], ['START', '\\frac', '{', '1', '}', '{', '2', '\\gamma', '}', '\\epsilon', '{', 'i', 'j', 'k', '}', 'D', '{', 'j', 'k', '}']]"
3118,"[['START', '\\sqrt', '{', '\\rho', '{', '0', '+', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '+', 'j', '}', '-', '{', '\\hat', '{', '\\theta', '}', '}', ')', '2', '+', '\\sqrt', '{', '\\rho', '{', '0', '-', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '-', 'j', '}', '-', '{', '\\hat', '{', '\\theta', '}', '}', ')', '2', '+', '2', '{', '\\hat', '{', '\\theta', '}', '}', '\\left', '(', '\\sqrt', '{', '\\rho', '{', '0', '+', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '+', 'j', '}', '-', '{', '\\hat', '{', '\\theta', '}', '}', ')', '+', '\\sqrt', '{', '\\rho', '{', '0', '-', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '-', 'j', '}', '-', '{', '\\hat', '{', '\\theta', '}', '}', ')', '\\right', ')'], ['START', '\\sqrt', '{', '\\rho', '{', '0', '+', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '+', 'j', '}', '2', '-', '{', '\\hat', '{', '\\theta', '}', '}', '2', ')', '+', '\\sqrt', '{', '\\rho', '{', '0', '-', 'j', '}', '}', '(', '{', '\\hat', '{', '\\theta', '}', '}', '{', '-', 'j', '}', '2', '-', '{', '\\hat', '{', '\\theta', '}', '}', '2', ')']]"
3125,"[['START', '\\frac', '{', '\\partial', '2', '}', '{', '\\partial', 'p', '2', '}', '\\frac', '{', '\\delta', '2', '\\Delta', '\\Gamma', '2', '\\big', '{', 'V', '1', '2', '}', '}', '{', '\\delta', '{', '\\widetilde', '{', '\\phi', '}', '}', '(', 't', '-', '{', '\\mathbf', '{', 'p', '}', '}', ')', '\\delta', '\\phi', '(', 't', '{', '\\mathbf', '{', 'p', '}', '}', ')', '}', '\\biggr', '{', '{', '\\mathbf', '{', 'p', '}', '}', '=', '0', '}', '\\'], ['START', '2', '\\frac', '{', 'a', 'd', '}', '{', 'd', '}', 'k', '{', 'd', '+', '1', '}', '\\frac', '{', 'g', '2', '\\rho', 'm', '}', '{', '\\mathcal', '{', 'N', '}', '}', 'K', '2', '\\widetilde', '{', 'F', '}', 'K', '(', 'k', 't', ')']]"
3129,"[['START', '\\int', '\\Omega', 'v', '\\left', '\\frac', '1', '{', 'f', '(', 'u', 'h', ')', '}', '\\left', '(', '\\frac', '{', 'u', 'h', '}', '{', 'k', '(', 'u', 'h', ')', '}', '\\right', ')', '{', 'p', '-', '2', '}', '\\frac', '{', 'u', 'h', '}', '{', 'k', '(', 'u', 'h', ')', '}', '-', '\\frac', '1', '{', 'f', '(', 'u', ')', '}', '\\left', '(', '\\frac', '{', 'u', '}', '{', 'k', '(', 'u', ')', '}', '\\right', ')', '{', 'p', '-', '2', '}', '\\frac', '{', 'u', '}', '{', 'k', '(', 'u', ')', '}', '\\right', 'd', 'x', '\\nI', '2', '{', '(', 'h', ')', '}'], ['START', '\\int', '\\Omega', 'a', '(', 'x', ')', 'v', '\\left', '\\frac', '1', '{', 'f', '(', 'u', 'h', ')', '}', '\\left', '(', '\\frac', '{', 'u', 'h', '}', '{', 'k', '(', 'u', 'h', ')', '}', '\\right', ')', '{', 'q', '-', '2', '}', '\\frac', '{', 'u', 'h', '}', '{', 'k', '(', 'u', 'h', ')', '}', '-', '\\frac', '1', '{', 'f', '(', 'u', ')', '}', '\\left', '(', '\\frac', '{', 'u', '}', '{', 'k', '(', 'u', ')', '}', '\\right', ')', '{', 'q', '-', '2', '}', '\\frac', '{', 'u', '}', '{', 'k', '(', 'u', ')', '}', '\\right', 'd', 'x', '\\end', '{', 'a', 'l', 'i', 'g', 'n', 'e', 'd', '}']]"
3152,"[['START', '\\frac', '{', '1', '}', '{', '\\dim', 'W', '}', '\\sum', '{', 'j', '=', '1', '}', '{', 'r', 'v', '}', 'c', '{', 'v', 'j', '}', '\\dim', '\\left', '(', 'W', '{', 'K', '{', '(', 'v', ')', '}', '}', '{', 'j', '}', 'W', '{', 'K', '{', '(', 'v', ')', '}', '}', '{', 'j', '+', '1', '}', '\\right', ')'], ['START', '\\frac', '{', '1', '}', '{', '\\dim', 'W', '}', '\\sum', '{', 'j', '=', '1', '}', '{', 'r', 'v', '}', 'c', '{', 'v', 'j', '}', '\\left', '(', '\\dim', 'W', '{', 'K', '{', '(', 'v', ')', '}', '}', '{', 'j', '}', '-', '\\dim', 'W', '{', 'K', '{', '(', 'v', ')', '}', '}', '{', 'j', '+', '1', '}', '\\right', ')']]"
3159,"[['START', '\\alpha', '1', 'n', '+', '\\alpha', '0', 'b', 'n'], ['START', '\\beta', '1', 'n', '+', '\\beta', '0', 'c', 'n'], ['START', '\\gamma', '1', 'n', '+', '\\gamma', '0']]"
3171,"[['START', '\\frac', '{', '\\mathrm', '{', 'd', '}', 'V', '}', '{', '\\mathrm', '{', 'd', '}', 'r', '}'], ['START', '\\frac', '{', '4', '\\pi', 'r', '2', '}', '{', '(', '1', '+', 'z', ')', '\\left', '(', '1', '+', 'z', ')', '2', '+', '\\frac', '{', 'r', 'H', '0', '}', '{', 'c', '}', '\\sqrt', '{', '\\Omega', '\\text', '{', 'M', '}', '(', '1', '+', 'z', ')', '3', '+', '\\Omega', '\\Lambda', '}', '\\right', '}', '\\']]"
3184,"[['START', '\\bigcup', '{', 'G', '\\text', '{', 't', 'r', 'i', 'v', 'a', 'l', 'e', 'n', 't', 'g', 'r', 'a', 'p', 'h', '}', '\\atop', '\\text', '{', 'o', 'f', 'g', 'e', 'n', 'u', 's', '}', 'g', '}', 'M', '{', 'P', 'G', '}'], ['START', '\\bigcup', '{', '\\Delta', '\\text', '{', 'r', 'e', 'g', 'u', 'l', 'a', 'r', 'u', 'n', 'i', 'm', 'o', 'd', 'u', 'l', 'a', 'r', '}', '\\atop', '\\text', '{', 't', 'r', 'i', 'a', 'n', 'g', 'u', 'l', 'a', 't', 'i', 'o', 'n', 'o', 'f', '}', 'P', '}', '\\mathbb', '{', 'M', '}', '\\Delta']]"
3190,"[['START', '\\sup', '{', '\\Phi', '\\in', 'H', '0', '1', '(', '{', 'K', '}', ')', '\\Phi', '\\ne', '0', '}', '\\frac', '{', '(', 'q', '\\Phi', ')', '{', '0', '{', 'K', '}', '}', '}', '{', '\\vert', '\\Phi', '\\vert', '{', '1', '{', 'K', '}', '}', '}', '\\ge', '\\frac', '{', '(', '{', 'q', '}', '{', 'q', '}', '{', 'b', '{', 'K', '}', '}', ')', '{', '0', '{', 'K', '}', '}', '}', '{', '\\vert', '{', 'q', '}', '{', 'b', '{', 'K', '}', '}', '\\vert', '{', '1', '{', 'K', '}', '}', '}'], ['START', '\\frac', '{', '\\Vert', '{', 'q', '}', '\\sqrt', '{', 'b', '{', 'K', '}', '}', '\\Vert', '2', '{', '0', '{', 'K', '}', '}', '}', '{', '\\left', '(', '\\sum', '{', '{', 'T', '}', '\\in', '{', '\\mathcal', 'T', 'n', '}', '(', '{', 'K', '}', ')', '}', '\\vert', '{', 'q', '}', '{', 'b', '{', 'T', '}', '}', '\\vert', '2', '{', '1', '{', 'T', '}', '}', '\\right', ')', '{', '\\frac', '{', '1', '}', '{', '2', '}', '}', '}']]"
3204,"[['START', '1', '+', '\\frac', '{', '1', '}', '{', 'p', '}', '\\sum', '{', 't', '=', '0', '}', '{', 'p', '-', '1', '}', '\\sum', '{', 's', '=', '0', '}', '{', 'p', '-', '2', '}', '\\zeta', '{', '{', 't', '\\mu', 's', '}', '}', '\\big', '(', 'x', '{', '1', 'p', '}', '\\big', ')', '{', '\\mu', 's', '}'], ['START', '1', '+', '\\frac', '{', '1', '}', '{', 'p', '}', '\\sum', '{', 's', '=', '0', '}', '{', 'p', '-', '2', '}', '\\left', '(', '\\sum', '{', 't', '=', '0', '}', '{', 'p', '-', '1', '}', '\\zeta', '{', '{', 't', '\\mu', 's', '}', '}', '\\right', ')', '\\big', '(', 'x', '{', '1', 'p', '}', '\\big', ')', '{', '\\mu', 's', '}']]"
3228,"[['START', '\\frac', '{', '2', '\\epsilonW', 'a', '}', '{', '\\kappa', '2', 'W', 'a', '}', '\\left', '(', '1', '-', '\\frac', '{', '\\kappa', '2', 'W', 'a', '2', '}', '{', '2', '\\epsilonm', '2', '}', '\\right', ')', 'y', 'b'], ['START', '-', '\\frac', '{', '4', '\\epsilon', '(', 'W', 'b', ')', '2', '}', '{', '\\kappa', '2', 'W', 'b', '2', '}']]"
3232,"[['START', '\\begin', '{', 'a', 'r', 'r', 'a', 'y', '}', '{', 'l', 'l', '}', '\\int', '{', 'D', '0', '}', '\\nabla', 'u', '{', '0', '}', '\\cdot', '\\nabla', 'z'], ['START', '\\int', '{', 'D', '}', 'f', 'z', '\\mbox', '{', 'f', 'o', 'r', 'a', 'l', 'l', '}', 'z', '\\in', 'V', '{', 'c', 'o', 'n', 's', 't', '}', '\\n', 'u', '{', '0', '}']]"
3245,"[['START', '\\frac', '{', '\\det', '{', '{', '{', '{', 'M', '}', '}', '}', '{', 'T', '}', '}', '}', '{', '\\detM', '{', '\\rmfree', '}', '}'], ['START', '\\frac', '{', '1', '}', '{', '4', 'E', '}']]"
3251,"[['START', '\\frac', '{', 'w', '(', 'p', '-', 'u', ')', '+', '\\upsilon', '{', '2', '}', '}', '{', '\\Delta', '}', '\\lambda', '{', 'p', '}', '\\text', '{', '}', '\\lambda', '{', '\\upsilon', '}'], ['START', '\\frac', '{', '\\upsilon', '(', 'p', '-', 'u', ')', '}', '{', '\\Delta', '}', '\\lambda', '{', 'p', '}', '\\text', '{', '\\n', '}', '\\lambda', '{', 'w', '}']]"
3257,"[['START', '\\int', '{', 'S', '{', '1', '}', '}', '\\Big', '(', '\\delta', 'F', '{', '\\prime', '}', '(', 'm', ')', 'M', '\\Big', ')', 'N', 'd', 'x'], ['START', '\\int', '{', 'S', '{', '1', '}', '}', '\\Big', '(', '\\delta', 'F', '{', '\\prime', '}', '(', 'm', ')', 'N', '\\Big', ')', 'M', 'd', 'x']]"
3258,"[['START', '\\Omega', '1', '(', 't', ')', '+', '\\Omega', '2', '(', 't', ')', '+', '\\Omega', '3', '(', 't', ')', '+', 'O', '(', 't', '4', ')', '\\text', '{', 'w', 'i', 't', 'h', '}', '\\Omega', '1', '(', 't', ')'], ['START', '\\int', '0', 't', 'd', 't', '1', 'A', '(', 't', '1', ')', '\\Omega', '2', '(', 't', ')'], ['START', '\\frac', '{', '1', '}', '{', '2', '}', '\\int', '0', 't', 'd', 't', '1', '\\int', '0', '{', 't', '1', '}', 'd', 't', '2', 'A', '(', 't', '1', ')', 'A', '(', 't', '2', ')', '\\n', '\\Omega', '3', '(', 't', ')'], ['START', '\\frac', '{', '1', '}', '{', '6', '}', '\\int', '0', 't', 'd', 't', '1', '\\int', '0', '{', 't', '1', '}', 'd', 't', '2', '\\int', '0', '{', 't', '2', '}', 'd', 't', '3', 'A', '(', 't', '1', ')', 'A', '(', 't', '2', ')', 'A', '(', 't', '3', ')', '+', 'A', '(', 't', '1', ')', 'A', '(', 't', '2', ')', 'A', '(', 't', '3', ')', '\\end', '{', 's', 'p', 'l', 'i', 't', '}']]"
3276,"[['START', '\\dfrac', '{', 'p', '}', '{', '(', 'p', 'm', ')', '}', '(', '(', 'm', '0', 'm', '1', ')', '\\bar', '{', '0', '}', '\\bar', '{', 'm', '}', '1', ')', '\\overline', '{', 'i', 'd', '}'], ['START', '\\dfrac', '{', 'p', '}', '{', '(', 'p', 'm', ')', '}', '(', '(', 'm', '0', 'm', '1', ')', '\\bar', '{', 'm', '}', '0', '\\bar', '{', '0', '}', ')']]"
3300,"[['START', '\\int', '\\Psi', '{', '\\dagger', '}', 'H', '\\Psid', '\\tau'], ['START', '\\int', '\\Psi', '{', '\\dagger', '}', '\\left', '\\frac', '{', '(', '\\mathbf', '{', 'p', '}', '-', 'q', '\\mathbf', '{', 'A', '}', ')', '{', '2', '}', '}', '{', '2', 'm', '}', '-', '\\frac', '{', 'q', '\\hbar', '}', '{', '2', 'm', '}', '\\boldsymbol', '{', '\\sigma', '}', '\\cdot', '\\mathbf', '{', 'B', '}', '\\right', '\\Psid', '\\tau']]"
3305,"[['START', '{', '\\mathcal', '{', 'N', '}', '}', 'e', '{', '-', '\\phi', '}', '\\sqrt', '{', '\\gamma', '\\gamma', '{', '0', '0', '}', '\\gamma', '{', 'r', 'r', '}', '}', '\\gamma', '{', '\\perp', '\\perp', '}', '\\Big', '{', 'r', 'H', '}', '\\sigma', '{', 'x', 'y', '}'], ['START', '{', '\\mathcal', '{', 'N', '}', '}', 'e', '{', '-', '\\phi', '}', '\\sqrt', '{', '-', '\\gamma', '}', '\\gamma', '{', 'x', 'y', '}', '\\gamma', '{', '0', 'r', '}', '\\Big', '{', 'r', 'H', '}']]"
3307,"[['START', '\\frac', '{', '(', '-', '1', ')', '{', '2', 'j', '}', '}', '{', '9', '6', '0', '}', '\\left', '(', '4', '8', '0', 'j', '4', '-', '2', '4', '0', 'j', '2', '+', '1', '3', '\\right', ')', '\\n', '\\gamma', '{', 'h', '1', '}'], ['START', '\\frac', '{', '(', '-', '1', ')', '{', '2', 'j', '}', '}', '{', '5', '7', '6', '}', '\\left', '(', '1', '9', '2', 'j', '4', '-', '9', '6', 'j', '2', '+', '5', '\\right', ')', '\\n', '\\gamma', '{', 'h', '0', '}'], ['START', '(', '-', '1', ')', '{', '2', 'j', '}', '\\frac', '{', '2', 'j', '4', '-', 'j', '2', '}', '{', '4', '}', '\\end', '{', 's', 'p', 'l', 'i', 't', '}']]"
3323,"[['START', '\\frac', '{', '\\partial', 'P', '{', 'a', 'A', '}', '}', '{', '\\partial', 'F', 'b', '{', '}', 'B', '}'], ['START', 'g', '{', 'a', 'c', '}', '\\frac', '{', '\\partial', '2', '\\Psi', '}', '{', '\\partial', 'F', 'b', '{', '}', 'B', '\\partial', 'F', 'c', '{', '}', 'A', '}', '\\textrm', '{', 'a', 'n', 'd', '}', '\\mathbbm', '{', 'B', '}', '{', 'a', 'A', 'C', 'D', '}'], ['START', '\\frac', '{', 'P', '{', 'a', 'A', '}', '}', '{', 'G', '{', 'C', 'D', '}', '}'], ['START', 'g', '{', 'a', 'c', '}', '\\frac', '{', '\\partial', '2', '\\Psi', '}', '{', '\\partial', 'G', '{', 'C', 'D', '}', '\\partial', 'F', 'c', '{', '}', 'A', '}']]"
3348,"[['START', '\\begin', '{', 'a', 'r', 'r', 'a', 'y', '}', '{', 'l', 'l', '}', '\\displaystyle', '\\left', '\\frac', '{', '\\partial', 'P', '}', '{', '\\partial', 'x', '}', '\\right', '{', 'M', '0', '}'], ['START', '0', '\\displaystyle', '\\left', '\\frac', '{', '\\partial', 'P', '}', '{', '\\partial', 'y', '}', '\\right', '{', 'M', '0', '}'], ['START', '1', '\\n', '\\displaystyle', '\\left', '\\frac', '{', '\\partial', 'Q', '}', '{', '\\partial', 'x', '}', '\\right', '{', 'M', '0', '}'], ['START', '-', '\\epsilon', '2', '\\left', '\\displaystyle', '\\frac', '{', '\\partial', 'P', '}', '{', '\\partial', 'y', '}', '\\right', '{', 'M', '0', '}'], ['START', '\\displaystyle', '-', '\\sqrt', '{', '3', '\\Lambda', '{', 'm', '}', '}', '\\end', '{', 'a', 'r', 'r', 'a', 'y', '}']]"
